filename,subject,response_happiness,Expansion,winloss,prototipicality,UpperFaceAUs,NasalAreaAUs,LowerFaceAUs,HandtoFaceHead_R,HandtoFaceHead_L,HeadPositionAUs,Torso,TouchingGround,NeckAUs,Shoulder_R,Shoulder_L,Chest,Arm_RX,Arm_RZ,Arm_RY,Arm_LX,Arm_LZ,Arm_LY,ArmForearm_R,ArmForearm_L,Palm_R,Palm_L,R_PalmDirection,L_PalmDirection,R_HandTouchBody,L_HandTouchBody,Torso,Leg_R,Leg_L,TouchingGround,LegSplit
E_los10,49,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,50,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,51,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,52,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,53,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,54,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,55,5,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,56,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,57,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,58,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,59,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,60,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,61,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,62,2,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,63,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,64,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_los10,65,1,1.36,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Face,Not_visible,Dropped+Forward,Not_visible,Not_visible,90,neutral,NotinFrontofBody,Not_visible,Not_visible,Not_visible,90,Not_visible,Not_visible,Not_visible,OutwardsBody,Not_visible,N/A,Not_visible,Forward>45,>90,Not_visible,Face,Not_visible
E_amb_vic21,11,3,4.25,win,ambivalent,6+43,10,12+26,N/A,N/A,AU53_HeadUp,Forward<45,Feet,Not_visible,Forward,Back,neutral,<90,<90,NotinFrontofBody,<90,Back,NotinFrontofBody,180/stretched,180/stretched,HoldingArtifact,stretch,OutwardsBody,OutwardsBody,N/A,N/A,Forward<45,<90,<90,Feet,TightThighs
E_amb_vic26,11,2,4.39,win,ambivalent,4+6,10,20+26,N/A,N/A,52+57,Forward<45,Feet,21,Dropped+Forward,Dropped+Forward,Closed,neutral,Back,NotinFrontofBody,neutral,Back,NotinFrontofBody,180/stretched,180/stretched,Not_visible,Not_visible,OutwardsBody,OutwardsBody,N/A,N/A,Forward<45,>90,>90,Feet,WiderThanHips
E_amb_vic31,11,1,2.64,win,ambivalent,neutral,neutral,25,N/A,N/A,AU54_HeadDown,Forward<45,Feet,Not_visible,Forward,Forward,Closed,neutral,<90,InfrontofBody,neutral,neutral,NotinFrontofBody,90,neutral,neutral,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,Forward<45,>90,neutral\180,Feet,WiderThanHips
E_amb_vic8,11,2,3,win,ambivalent,1+2+5,38,27,TopofHead,TopofHead,AU57_Forward,neutral,Feet,21,neutral,neutral,neutral,neutral,90,InfrontofBody,neutral,90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,Not_visible,Not_visible,Feet,HipsWidth
E_los11,11,2,2.58,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,neutral,Feet,Not_visible,Raised,Raised,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched,stretch,TowordsBody,TowordsBody,N/A,N/A,neutral,neutral\180,neutral\180,Feet,HipsWidth
E_los17,11,2,1.28,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Not_visible,Raised+Forward,Closed,Not_visible,Not_visible,Not_visible,neutral,90,NotinFrontofBody,Not_visible,180/stretched,Not_visible,stretch,Not_visible,TowordsBody,Not_visible,N/A,Forward>45,Not_visible,>90,Feet,HipsWidth
E_los18,11,3,3.03,loss,prototypical,1+2,neutral,20+25,N/A,N/A,AU54_HeadDown,neutral,Feet,Not_visible,Dropped+Forward,Dropped+Forward,Closed,neutral,90,NotinFrontofBody,<90,neutral,InfrontofBody,>90,>90,HoldingArtifact,HoldingArtifact,TowordsBody,OutwardsBody,N/A,N/A,neutral,>90,neutral\180,Feet,WiderThanHips
E_los2,11,1,2.61,loss,prototypical,Not_visible,Not_visible,Not_visible,BackofHead,BackofHead,AU54_HeadDown,Forward<45,Feet,Not_visible,Forward,Forward,Closed,<90,<90,InfrontofBody,<90,>90,InfrontofBody,<90,<90,PartialClench,PartialClench,TowordsBody,TowordsBody,N/A,N/A,Forward<45,neutral\180,neutral\180,Feet,TighThigs
E_los21,11,2,1.72,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,neutral,Forward>45,Feet,Not_visible,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,<90,InfrontofBody,Not_visible,>90,Not_visible,neutral,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,<90,Feet,HipsWidth
E_los22,11,2,2.13,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,neutral,Forward>45,Feet,Not_visible,Not_visible,Not_visible,Not_visible,neutral,<90,InfrontofBody,Not_visible,Not_visible,InfrontofBody,180/stretched,Not_visible,neutral,Not_visible,TowardsBody,Not_visible,Knees,Not_visible,Forward>45,>90,>90,Feet,Not_visible
E_los25,11,2,1.3,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Dropped+Forward,Dropped+Forward,Closed,neutral,<90,InFrontofBody,neutral,<90,InFrontofBody,90,<90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward>45,<90,<90,Feet,WiderThanHips
E_los27,11,1,1.83,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Forward,Forward,Not_visible,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Thighs,Thighs,Forward>45,neutral\180,neutral\180,Feet,HipsWidth
E_los30,11,3,3.11,loss,prototypical,1+4+6+43,10+38,17+20+24,N/A,N/A,54+57,LeanLeft,Feet,21,Not_visible,neutral,neutral,neutral,<90,InfrontofBody,neutral,<90,NotinFrontofBody,Not_visible,Not_visible,neutral,stretch ,TowardsBody,TowardsBody,N/A,N/A,LeanLeft,Not_visible,Not_visible,Feet,WiderThanHips
E_los32,11,2,3.14,loss,prototypical,1+4,10,17+26,N/A,N/A,53+55,neutral,Feet,neutral,Dropped,Dropped,neutral,neutral,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,180/stretched,HoldingArtifact,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,>90,neutral\180,Feet,TighThigs
E_los34,11,2,2.72,loss,prototypical,1+4+6+7+43,10,17+20+26,N/A,N/A,AU53_HeadUp,Forward<45,Feet,neutral,Forward,neutral,neutral,neutral,<90,InFrontofBody,neutral,<90,InFrontofBody,90,90,HoldingArtifact,PartialClench,TowardsBody,TowardsBody,N/A,N/A,Forward<45,<90,<90,Feet,WiderThanHips
E_los35,11,4,2.17,loss,prototypical,Not_visible,Not_visible,25,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Not_visible,Forward,Closed,Not_visible,Not_visible,Not_visible,neutral,>90,InfrontofBody,Not_visible,180/stretched,Not_visible,stretch,Not_visible,TowordsBody,Not_visible,Knees,Forward>45,>90,>90,Feet,HipsWidth
E_los45,11,2,1.44,loss,prototypical,Not_visible,Not_visible,Not_visible,Upperface,Upperface,AU54_HeadDown,Forward<45,Feet,Not_visible,Dropped+Forward,Dropped+Forward,Closed,neutral,90,InfrontofBody,Not_visible,Not_visible,InfrontofBody,<90,<90,stretched,Not_visible,TowordsBody,TowordsBody,N/A,N/A,Forward<45,<90,90,Feet,WiderThanHips
E_los53,11,1,1.39,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Forward,Forward,Closed,neutral,<90,InFrontofBody,neutral,<90,InFrontofBody,90,180/stretched,HoldingArtifact,neutral,TowardsBody,OutwardsBody,N/A,N/A,Forward>45,<90,<90,Feet,HipsWidth
E_los56,11,3,1.86,loss,prototypical,1+4,neutral,25,N/A,N/A,neutral,Forward<45,Feet,Not_visible,Forward,Not_visible,neutral,<90,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,Forward<45,<90,<90,Feet,HipsWidth
E_los57,11,1,1.33,loss,prototypical,1+2+4+7,neutral,25,Mouth,Mouth,AU53_HeadUp,Forward>45,Feet,Not_visible,Not_visible,Raised+Forward,Closed,Not_visible,90,InfrontofBody,neutral,90,InfrontofBody,<90,<90,Praying,Praying,TowardsBody,TowardsBody,N/A,N/A,Forward>45,Not_visible,<90,Feet,Not_visible
E_los60,11,2,1.67,loss,prototypical,6,Not_visible,Not_visible,WholeFace,WholeFace,AU57_Forward,Forward>45,Feet,Not_visible,neutral,Not_visible,Not_visible,neutral,<90,InfrontofBody,Not_visible,Not_visible,InfrontofBody,<90,Not_visible,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,Forward>45,>90,>90,Feet,HipsWidth
E_los8,11,2,2.14,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU54_HeadDown,Forward>45,Feet,21,Not_visible,Dropped+Forward,Closed,<90,<90,InfrontofBody,<90,<90,InfrontofBody,<90,<90,stretched,stretch,TowordsBody,TowordsBody,N/A,N/A,Forward>45,neutral\180,neutral\180,Feet,HipsWidth
E_los9,11,2,1.55,loss,prototypical,1+4+43,neutral,26,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Dropped+Forward,Dropped+Forward,Closed,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,180/streched,90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,Forward>45,>90,>90,Feet,WiderThanHips
E_win20,11,5,4.78,win,prototypical,1+2+6,10+38,12+17+20+27,N/A,N/A,AU53_HeadUp,Forward>45,Feet,Not_visible,Forward,Forward,Closed,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,Forward>45,90,90,Feet,TightThighs
E_win27,11,5,2.19,win,prototypical,1+4+6,10,12+17+20+27,N/A,N/A,AU53_HeadUp,Forward>45,Feet,Not_visible,Dropped,Dropped,Closed,neutral,neutral,InfrontofBody,neutral,neutral,InfrontofBody,<90,<90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,<90,Feet,WiderThanHips
E_win28,11,5,4.58,win,prototypical,1+2+4+6,10,17+20+27,N/A,N/A,AU57_Forward,neutral,Feet,21,Raised+Forward,Raised,neutral,>90,neutral,NotinFrontofBody,>90,neutral,NotinFrontofBody,180/stretched,180/stretched,Pointing,Pointing,OutwardsBody,OutwardsBody,N/A,N/A,neutral,neutral\180,>90,Feet,TighThigs
E_win29,11,3,4.3,win,prototypical,4+6,Not_visible,20+27,N/A,N/A,AU53_HeadUp,neutral,Feet,Not_visible,Dropped,Dropped,neutral,neutral,neutral,NotinFrontofBody,neutral,neutral,NotinFrontofBody,90,<90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,neutral,<90,<90,Feet,WiderThanHips
E_win3,11,5,4.25,win,prototypical,1+2+6,9+10+38,12+17+20+27,N/A,N/A,53+57,neutral,Feet,21,Raised,Raised,neutral,>90,neutral,NotinFrontofBody,>90,neutral,NotinFrontofBody,180/stretched,180/stretched,Clench,Clench,OutwardsBody,OutwardsBody,N/A,N/A,neutral,>90,>90,Feet,Not_visible
E_win40,11,4,3.44,win,prototypical,4+5,10+38,17+22+27,N/A,N/A,AU57_Forward,Forward<45,Feet,21,Dropped+Forward,Dropped+Forward,Closed,<90,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,180/stretched,Clench,Clench,TowordsBody,TowordsBody,N/A,N/A,Forward<45,>90,90,Feet,HipsWidth
E_win8,11,5,4.5,win,prototypical,4+6+7+43,9+10+38,17+27,N/A,N/A,AU53_HeadUp,neutral,Feet,21,neutral,Dropped+Forward,neutral,neutral,neutral,NotinFrontofBody,neutral,<90,NotinFrontofBody,180/streched,180/streched,HoldingArtifact,stretch,TowardsBody,OutwardsBody,N/A,N/A,neutral,neutral\180,neutral\180,Feet,WiderThanHips
E_amb_vic21,12,5,4.25,win,ambivalent,6+43,10,12+26,N/A,N/A,AU53_HeadUp,Forward<45,Feet,Not_visible,Forward,Back,neutral,<90,<90,NotinFrontofBody,<90,Back,NotinFrontofBody,180/stretched,180/stretched,HoldingArtifact,stretch,OutwardsBody,OutwardsBody,N/A,N/A,Forward<45,<90,<90,Feet,TightThighs
E_amb_vic26,12,5,4.39,win,ambivalent,4+6,10,20+26,N/A,N/A,52+57,Forward<45,Feet,21,Dropped+Forward,Dropped+Forward,Closed,neutral,Back,NotinFrontofBody,neutral,Back,NotinFrontofBody,180/stretched,180/stretched,Not_visible,Not_visible,OutwardsBody,OutwardsBody,N/A,N/A,Forward<45,>90,>90,Feet,WiderThanHips
E_amb_vic31,12,1,2.64,win,ambivalent,neutral,neutral,25,N/A,N/A,AU54_HeadDown,Forward<45,Feet,Not_visible,Forward,Forward,Closed,neutral,<90,InfrontofBody,neutral,neutral,NotinFrontofBody,90,neutral,neutral,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,Forward<45,>90,neutral\180,Feet,WiderThanHips
E_amb_vic8,12,3,3,win,ambivalent,1+2+5,38,27,TopofHead,TopofHead,AU57_Forward,neutral,Feet,21,neutral,neutral,neutral,neutral,90,InfrontofBody,neutral,90,InfrontofBody,<90,<90,neutral,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,Not_visible,Not_visible,Feet,HipsWidth
E_los11,12,5,2.58,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,AU53_HeadUp,neutral,Feet,Not_visible,Raised,Raised,neutral,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,stretched,stretch,TowordsBody,TowordsBody,N/A,N/A,neutral,neutral\180,neutral\180,Feet,HipsWidth
E_los17,12,2,1.28,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Not_visible,Raised+Forward,Closed,Not_visible,Not_visible,Not_visible,neutral,90,NotinFrontofBody,Not_visible,180/stretched,Not_visible,stretch,Not_visible,TowordsBody,Not_visible,N/A,Forward>45,Not_visible,>90,Feet,HipsWidth
E_los18,12,4,3.03,loss,prototypical,1+2,neutral,20+25,N/A,N/A,AU54_HeadDown,neutral,Feet,Not_visible,Dropped+Forward,Dropped+Forward,Closed,neutral,90,NotinFrontofBody,<90,neutral,InfrontofBody,>90,>90,HoldingArtifact,HoldingArtifact,TowordsBody,OutwardsBody,N/A,N/A,neutral,>90,neutral\180,Feet,WiderThanHips
E_los2,12,5,2.61,loss,prototypical,Not_visible,Not_visible,Not_visible,BackofHead,BackofHead,AU54_HeadDown,Forward<45,Feet,Not_visible,Forward,Forward,Closed,<90,<90,InfrontofBody,<90,>90,InfrontofBody,<90,<90,PartialClench,PartialClench,TowordsBody,TowordsBody,N/A,N/A,Forward<45,neutral\180,neutral\180,Feet,TighThigs
E_los21,12,2,1.72,loss,prototypical,Not_visible,Not_visible,Not_visible,WholeFace,WholeFace,neutral,Forward>45,Feet,Not_visible,Not_visible,Dropped+Forward,Closed,Not_visible,Not_visible,InfrontofBody,neutral,<90,InfrontofBody,Not_visible,>90,Not_visible,neutral,TowardsBody,TowardsBody,N/A,N/A,Forward>45,<90,<90,Feet,HipsWidth
E_los22,12,2,2.13,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,neutral,Forward>45,Feet,Not_visible,Not_visible,Not_visible,Not_visible,neutral,<90,InfrontofBody,Not_visible,Not_visible,InfrontofBody,180/stretched,Not_visible,neutral,Not_visible,TowardsBody,Not_visible,Knees,Not_visible,Forward>45,>90,>90,Feet,Not_visible
E_los25,12,2,1.3,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Dropped+Forward,Dropped+Forward,Closed,neutral,<90,InFrontofBody,neutral,<90,InFrontofBody,90,<90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,PalmsTouching,PalmsTouching,Forward>45,<90,<90,Feet,WiderThanHips
E_los27,12,2,1.83,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Forward,Forward,Not_visible,neutral,<90,InfrontofBody,neutral,<90,InfrontofBody,180/stretched,180/stretched,neutral,neutral,TowordsBody,TowordsBody,Thighs,Thighs,Forward>45,neutral\180,neutral\180,Feet,HipsWidth
E_los30,12,5,3.11,loss,prototypical,1+4+6+43,10+38,17+20+24,N/A,N/A,54+57,LeanLeft,Feet,21,Not_visible,neutral,neutral,neutral,<90,InfrontofBody,neutral,<90,NotinFrontofBody,Not_visible,Not_visible,neutral,stretch ,TowardsBody,TowardsBody,N/A,N/A,LeanLeft,Not_visible,Not_visible,Feet,WiderThanHips
E_los32,12,2,3.14,loss,prototypical,1+4,10,17+26,N/A,N/A,53+55,neutral,Feet,neutral,Dropped,Dropped,neutral,neutral,neutral,NotinFrontofBody,<90,neutral,NotinFrontofBody,180/stretched,180/stretched,HoldingArtifact,neutral,TowardsBody,TowardsBody,N/A,N/A,neutral,>90,neutral\180,Feet,TighThigs
E_los34,12,4,2.72,loss,prototypical,1+4+6+7+43,10,17+20+26,N/A,N/A,AU53_HeadUp,Forward<45,Feet,neutral,Forward,neutral,neutral,neutral,<90,InFrontofBody,neutral,<90,InFrontofBody,90,90,HoldingArtifact,PartialClench,TowardsBody,TowardsBody,N/A,N/A,Forward<45,<90,<90,Feet,WiderThanHips
E_los35,12,2,2.17,loss,prototypical,Not_visible,Not_visible,25,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Not_visible,Forward,Closed,Not_visible,Not_visible,Not_visible,neutral,>90,InfrontofBody,Not_visible,180/stretched,Not_visible,stretch,Not_visible,TowordsBody,Not_visible,Knees,Forward>45,>90,>90,Feet,HipsWidth
E_los45,12,2,1.44,loss,prototypical,Not_visible,Not_visible,Not_visible,Upperface,Upperface,AU54_HeadDown,Forward<45,Feet,Not_visible,Dropped+Forward,Dropped+Forward,Closed,neutral,90,InfrontofBody,Not_visible,Not_visible,InfrontofBody,<90,<90,stretched,Not_visible,TowordsBody,TowordsBody,N/A,N/A,Forward<45,<90,90,Feet,WiderThanHips
E_los53,12,1,1.39,loss,prototypical,Not_visible,Not_visible,Not_visible,N/A,N/A,AU54_HeadDown,Forward>45,Feet,Not_visible,Forward,Forward,Closed,neutral,<90,InFrontofBody,neutral,<90,InFrontofBody,90,180/stretched,HoldingArtifact,neutral,TowardsBody,OutwardsBody,N/A,N/A,Forward>45,<90,<90,Feet,HipsWidth
E_los56,12,3,1.86,loss,prototypical,1+4,neutral,25,N/A,N/A,neutral,Forward<45,Feet,Not_visible,Forward,Not_visible,neutral,<90,<90,InfrontofBody,neutral,<90,InfrontofBody,<90,<90,HoldingArtifact,HoldingArtifact,TowardsBody,TowardsBody,N/A,N/A,Forward<45,<90,<90,Feet,HipsWidth
